id,pid,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,land_slope,condition_1,bldg_type,overall_qual,overall_cond,year_built,year_remod/add,roof_style,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,porches,baths,lot,overall,sq_ft,logsaleprice,ms_subclass_1-1/2_story_pud_-_all_ages,ms_subclass_1-1/2_story_unfinished_all_ages,ms_subclass_1-story_1945_older,ms_subclass_1-story_1946_newer_all_styles,ms_subclass_1-story_finished_attic_all_ages,ms_subclass_1-story_pud_(planned_unit_development)_-_1946_newer,ms_subclass_2_family_conversion_-_all_styles_and_ages,ms_subclass_2-1/2_story_all_ages,ms_subclass_2-story_1945_older,ms_subclass_2-story_1946_newer,ms_subclass_2-story_pud_-_1946_newer,ms_subclass_duplex_-_all_styles_and_ages,ms_subclass_pud_-_multilevel_-_incl_split_lev/foyer,ms_subclass_split_foyer,ms_subclass_split_or_multi-level,lot_config_culdsac,lot_config_fr2,lot_config_fr3,lot_config_inside,neighborhood_blueste,neighborhood_brdale,neighborhood_brkside,neighborhood_clearcr,neighborhood_collgcr,neighborhood_crawfor,neighborhood_edwards,neighborhood_gilbert,neighborhood_greens,neighborhood_grnhill,neighborhood_idotrr,neighborhood_landmrk,neighborhood_meadowv,neighborhood_mitchel,neighborhood_names,neighborhood_noridge,neighborhood_npkvill,neighborhood_nridght,neighborhood_nwames,neighborhood_oldtown,neighborhood_sawyer,neighborhood_sawyerw,neighborhood_somerst,neighborhood_stonebr,neighborhood_swisu,neighborhood_timber,neighborhood_veenker,condition_2_feedr,condition_2_norm,condition_2_posa,condition_2_posn,condition_2_rrae,condition_2_rran,condition_2_rrnn,house_style_1.5unf,house_style_1story,house_style_2.5fin,house_style_2.5unf,house_style_2story,house_style_sfoyer,house_style_slvl,roof_matl_membran,roof_matl_tar&grv,roof_matl_wdshake,roof_matl_wdshngl,exterior_1st_asphshn,exterior_1st_brkcomm,exterior_1st_brkface,exterior_1st_cblock,exterior_1st_cemntbd,exterior_1st_hdboard,exterior_1st_imstucc,exterior_1st_metalsd,exterior_1st_plywood,exterior_1st_stone,exterior_1st_stucco,exterior_1st_vinylsd,exterior_1st_wd_sdng,exterior_1st_wdshing,exterior_2nd_asphshn,exterior_2nd_brk_cmn,exterior_2nd_brkface,exterior_2nd_cblock,exterior_2nd_cmentbd,exterior_2nd_hdboard,exterior_2nd_imstucc,exterior_2nd_metalsd,exterior_2nd_plywood,exterior_2nd_stone,exterior_2nd_stucco,exterior_2nd_vinylsd,exterior_2nd_wd_sdng,exterior_2nd_wd_shng,bsmtfin_type_1_blq,bsmtfin_type_1_glq,bsmtfin_type_1_lwq,bsmtfin_type_1_na,bsmtfin_type_1_rec,bsmtfin_type_1_unf,central_air_y,garage_type_attchd,garage_type_basment,garage_type_builtin,garage_type_carport,garage_type_detchd,garage_type_na
130,534450180,rl,50.0,7207,pave,na,ir1,lvl,allpub,gtl,norm,1fam,1.6094379124341005,7,1958,2008,gable,none,0.0,3,4,cblock,3,3,gd,6.54534966033442,unf,0.0,162.0,858.0,gasa,4,sbrkr,6.754604099487962,0,0,6.754604099487962,1.0,0.0,1,0,2,1,3,4,typ,0,0,1923.0,na,0.0,0.0,0,0,y,117,0.0,0,0,0,0,0,na,na,0,2,2010,wd ,116500,0,0,360350.0,35,0.0,11.665646551987894,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1675,527427200,rh,26.0,10943,pave,na,ir2,lvl,allpub,gtl,norm,twnhse,1.791759469228055,5,1997,1998,gable,none,0.0,4,3,pconc,4,3,no,6.835184586147301,unf,0.0,475.0,1405.0,gasa,5,sbrkr,7.198183577101943,0,0,7.198183577101943,1.0,0.0,2,0,2,1,4,5,typ,1,3,1997.0,fin,2.0,522.0,3,3,y,0,4.219507705176107,0,0,0,0,0,na,na,0,10,2007,wd ,177000,0,0,284518.0,30,0.0,12.083905011555967,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
2038,903457130,rm,52.0,4330,pave,grvl,reg,lvl,allpub,gtl,norm,2fmcon,1.3862943611198906,6,1958,1958,gable,none,0.0,3,3,brktil,2,3,no,6.523562306149513,alq,127.0,0.0,808.0,gasa,3,sbrkr,6.731018100482082,477,0,7.181591944611865,1.0,0.0,2,0,3,1,3,5,typ,0,0,1958.0,rfn,2.0,436.0,3,3,y,0,0.0,0,0,0,0,0,na,na,0,2,2007,cod,99500,0,0,225160.0,24,34571102562.0,11.507912923146687,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2416,528221010,rl,102.0,11660,pave,na,ir1,lvl,allpub,gtl,norm,1fam,1.791759469228055,5,2006,2006,gable,none,0.0,4,3,pconc,4,3,av,0.0,unf,0.0,1326.0,1326.0,gasa,5,sbrkr,7.189922170745808,0,0,7.189922170745808,0.0,0.0,2,0,3,1,4,6,typ,0,0,2006.0,fin,2.0,427.0,3,3,y,100,0.0,0,0,0,0,0,na,na,0,7,2006,new,174190,0,0,1189320.0,30,0.0,12.067901936471507,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
2507,533212100,fv,30.0,3180,pave,pave,reg,lvl,allpub,gtl,norm,twnhse,1.9459101490553128,5,2005,2005,gable,none,0.0,3,3,pconc,4,3,no,0.0,unf,0.0,600.0,600.0,gasa,5,sbrkr,6.253828811575472,600,80,7.090076835776093,0.0,0.0,2,1,2,1,4,4,typ,0,0,2005.0,rfn,2.0,480.0,3,3,y,0,5.111987788356544,0,0,0,0,0,na,na,0,6,2006,wd ,151000,0,2,95400.0,35,0.0,11.925035115797062,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
269,907290170,rm,0.0,4435,pave,na,reg,lvl,allpub,gtl,norm,twnhse,1.791759469228055,5,2003,2003,gable,brkface,5.135798437050261,4,3,pconc,4,3,av,6.51025834052315,unf,0.0,176.0,848.0,gasa,5,sbrkr,6.742880635791902,0,0,6.742880635791902,1.0,0.0,1,0,1,1,4,4,typ,0,0,2003.0,fin,2.0,420.0,3,3,y,140,0.0,0,0,0,0,0,na,na,0,4,2010,wd ,143750,0,0,0.0,30,0.0,11.875830958659597,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
981,923230200,rl,50.0,7689,pave,na,ir1,lvl,allpub,gtl,norm,1fam,1.6094379124341005,8,1972,1972,gable,none,0.0,3,3,cblock,4,3,av,6.579251212010101,blq,76.0,0.0,796.0,gasa,4,sbrkr,6.679599185844383,0,0,6.679599185844383,0.0,1.0,1,0,2,1,3,4,typ,0,0,1998.0,unf,1.0,336.0,3,3,y,138,0.0,0,0,0,0,0,mnprv,na,0,7,2009,wd ,131900,0,0,384450.0,40,0.0,11.789799338705404,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2296,923230010,rl,68.0,8286,pave,na,ir1,lvl,allpub,gtl,norm,1fam,1.6094379124341005,7,1977,1977,gable,none,0.0,3,3,pconc,4,3,no,6.274762021241939,unf,0.0,185.0,716.0,gasa,5,sbrkr,6.573680166960646,716,0,7.266827347520591,1.0,0.0,1,1,3,1,3,6,typ,1,4,1977.0,fin,2.0,531.0,3,3,y,0,4.912654885736052,0,0,240,0,0,gdprv,na,0,6,2007,wd ,157000,0,1,563448.0,35,0.0,11.964001084330445,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
940,910202070,rm,59.0,10690,pave,na,reg,lvl,allpub,gtl,norm,1fam,1.6094379124341005,7,1920,1997,hip,none,0.0,3,4,cblock,3,2,no,6.1224928095143865,unf,0.0,216.0,672.0,gasa,4,fusea,6.51025834052315,672,0,7.203405521083095,0.0,0.0,1,0,3,1,3,6,typ,0,0,1964.0,unf,1.0,468.0,3,2,y,0,4.852030263919617,218,0,0,0,0,na,na,0,7,2009,wd ,147000,0,0,630710.0,35,0.0,11.898187865760873,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
475,528235010,rl,71.0,7795,pave,na,ir1,lvl,allpub,gtl,norm,1fam,1.9459101490553128,5,2004,2005,gable,none,0.0,4,3,pconc,4,3,no,6.052089168924417,unf,0.0,291.0,716.0,gasa,5,sbrkr,6.573680166960646,716,0,7.266827347520591,1.0,0.0,2,1,3,1,4,6,typ,1,4,2004.0,fin,2.0,432.0,3,3,y,100,3.9318256327243257,0,0,0,0,0,na,na,0,7,2009,wd ,188500,5100,2,553445.0,35,0.0,12.146853285870204,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
2404,528174080,rl,43.0,7052,pave,na,ir1,lvl,allpub,gtl,norm,twnhse,1.9459101490553128,5,2005,2005,gable,stone,5.48063892334199,4,3,pconc,4,3,av,6.490723534502507,unf,0.0,705.0,1364.0,gasa,5,sbrkr,7.218176838403408,0,0,7.218176838403408,1.0,0.0,2,0,2,1,4,6,typ,1,4,2005.0,rfn,2.0,484.0,3,3,y,192,3.58351893845611,0,0,0,0,0,na,na,0,6,2006,wd ,185850,6912,0,303236.0,35,0.0,12.1326951757254,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
2491,532376080,rl,0.0,9308,pave,na,ir1,lvl,allpub,gtl,rrne,1fam,1.6094379124341005,5,1965,1965,gable,none,0.0,3,3,cblock,3,3,no,6.317164686747284,unf,0.0,430.0,984.0,gasa,3,sbrkr,6.891625897052253,0,0,6.891625897052253,0.0,0.0,1,0,3,1,3,5,typ,0,0,1965.0,unf,1.0,310.0,3,3,y,0,0.0,0,0,0,0,0,mnprv,na,0,7,2006,wd ,126000,0,0,0.0,25,0.0,11.744037185933616,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
601,534275100,rl,65.0,8125,pave,na,reg,lvl,allpub,gtl,norm,1fam,1.6094379124341005,7,1959,1959,hip,none,0.0,3,3,cblock,3,3,no,5.998936561946683,unf,0.0,461.0,864.0,gasa,5,sbrkr,6.761572768804054,0,0,6.761572768804054,0.0,0.0,1,0,3,1,3,5,typ,0,0,1960.0,unf,1.0,308.0,3,3,y,0,0.0,0,0,0,0,0,na,na,0,9,2009,wd ,118000,0,0,528125.0,35,0.0,11.6784399034478,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1640,527252050,rl,61.0,8035,pave,na,ir1,hls,allpub,gtl,norm,twnhse,2.19722457733622,5,2006,2006,gable,brkface,5.105945473900579,4,3,pconc,5,3,gd,6.680854678790215,unf,0.0,815.0,1612.0,gasa,5,sbrkr,7.385230923066572,0,0,7.385230923066572,1.0,0.0,2,0,2,1,5,6,typ,1,4,2006.0,fin,2.0,556.0,3,3,y,0,5.0998664278242005,0,0,0,0,0,na,na,0,3,2007,wd ,319900,0,0,490135.0,45,0.0,12.675763725937607,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
2926,923275080,rl,37.0,7937,pave,na,ir1,lvl,allpub,gtl,norm,1fam,1.791759469228055,6,1984,1984,gable,none,0.0,3,3,cblock,3,3,av,6.708084083853071,unf,0.0,184.0,1003.0,gasa,3,sbrkr,6.910750787961936,0,0,6.910750787961936,1.0,0.0,1,0,3,1,3,6,typ,0,0,1984.0,unf,2.0,588.0,3,3,y,120,0.0,0,0,0,0,0,gdprv,na,0,3,2006,wd ,142500,0,0,293669.0,36,0.0,11.867097278690839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
653,535354070,rl,60.0,9600,pave,na,reg,lvl,allpub,gtl,norm,1fam,1.6094379124341005,6,1950,1950,gable,none,0.0,3,3,cblock,3,3,no,5.966146739123692,unf,0.0,810.0,1200.0,gasa,3,sbrkr,7.090076835776093,0,0,7.090076835776093,0.0,0.0,1,0,3,1,3,6,typ,0,0,1950.0,fin,1.0,246.0,3,3,y,126,0.0,0,0,0,0,0,gdwo,na,0,8,2009,wd ,129900,0,0,576000.0,30,0.0,11.774520202658687,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2406,528181030,rl,48.0,6955,pave,na,ir1,lvl,allpub,gtl,norm,twnhse,1.9459101490553128,5,2005,2006,gable,stone,4.543294782270004,4,3,pconc,4,3,no,0.0,unf,0.0,1368.0,1368.0,gasa,5,sbrkr,7.221105098182496,0,0,7.221105098182496,0.0,0.0,2,0,2,1,4,6,typ,1,4,2005.0,rfn,2.0,474.0,3,3,y,132,3.5553480614894135,0,0,0,0,0,na,na,0,9,2006,new,202500,4620,0,333840.0,35,0.0,12.218495165528731,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
2701,904100170,rl,100.0,21370,pave,na,reg,lvl,allpub,gtl,norm,1fam,1.6094379124341005,5,1950,1950,gable,none,0.0,3,3,slab,0,0,na,0.0,na,0.0,0.0,0.0,gasa,3,fusea,7.4024515208182455,0,0,7.4024515208182455,0.0,0.0,1,0,3,1,3,7,min1,1,4,1950.0,rfn,2.0,394.0,3,3,y,0,0.0,225,0,0,0,0,na,shed,600,6,2006,wd ,131000,0,0,2137000.0,25,0.0,11.782952602183288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
1472,907295100,rm,83.0,10126,pave,na,reg,lvl,allpub,gtl,norm,duplex,1.791759469228055,5,1997,1998,gable,none,0.0,3,4,pconc,4,3,gd,7.373374309910048,lwq,162.0,83.0,1838.0,gasa,5,sbrkr,7.516433302915633,0,0,7.516433302915633,2.0,0.0,2,0,2,2,3,8,typ,0,0,1998.0,unf,3.0,721.0,3,3,y,160,4.204692619390967,0,0,0,0,0,na,na,0,7,2008,wd ,185000,10720,0,840458.0,30,0.0,12.128111104060464,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
417,527455080,rl,24.0,2364,pave,na,reg,lvl,allpub,gtl,norm,twnhse,1.791759469228055,5,1978,1978,gable,none,0.0,4,3,cblock,4,3,no,5.631211781821365,unf,0.0,576.0,855.0,gasa,3,sbrkr,6.751101468936759,601,0,7.2834482287566304,0.0,0.0,2,1,3,1,3,6,typ,1,3,1978.0,fin,2.0,440.0,3,3,y,147,0.0,0,0,0,0,0,na,na,0,4,2009,wd ,138000,0,2,56736.0,30,0.0,11.83500896413934,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2664,902329070,rm,60.0,3600,pave,grvl,reg,lvl,allpub,gtl,norm,1fam,1.791759469228055,7,1910,1993,gable,none,0.0,3,3,cblock,3,3,no,0.0,unf,0.0,684.0,684.0,gasa,5,fusea,6.527957917622548,684,0,7.221105098182496,0.0,0.0,1,0,3,1,3,7,typ,0,0,1930.0,unf,1.0,216.0,3,2,n,0,5.062595033026967,0,0,0,0,0,na,na,0,10,2006,wd ,114504,0,0,216000.0,42,0.0,11.648365035864053,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
283,908225320,rl,52.0,8741,pave,na,reg,lvl,allpub,gtl,norm,1fam,1.791759469228055,4,1945,1950,gable,none,0.0,3,3,cblock,3,2,no,4.543294782270004,unf,0.0,641.0,735.0,gasa,3,fusea,6.682108597449808,689,0,7.304515946460155,0.0,0.0,1,1,3,1,3,7,typ,1,4,1949.0,unf,1.0,220.0,3,3,y,0,4.941642422609304,0,0,0,0,0,mnprv,na,0,4,2010,wd ,113000,0,1,454532.0,24,0.0,11.635143097694476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
302,910202060,rm,40.0,5436,pave,na,reg,lvl,allpub,gtl,norm,1fam,1.3862943611198906,8,1922,2007,gable,none,0.0,3,4,brktil,3,3,no,6.5998704992128365,unf,0.0,61.0,796.0,gasa,4,sbrkr,6.679599185844383,358,0,7.050989447068045,1.0,0.0,1,0,3,1,4,7,typ,0,0,1922.0,unf,1.0,240.0,3,3,n,0,4.564348191467836,0,0,0,0,0,mnprv,na,0,5,2010,wd ,125500,0,0,217440.0,32,0.0,11.740061037553975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2053,905102010,rl,65.0,14149,pave,na,ir1,lvl,allpub,gtl,norm,1fam,1.6094379124341005,8,1964,2001,hip,brkface,3.912023005428147,4,4,cblock,3,3,gd,4.219507705176107,blq,722.0,190.0,980.0,gasa,3,sbrkr,6.927557906278317,0,0,6.927557906278317,0.0,1.0,2,0,3,1,3,5,typ,1,1,1970.0,unf,2.0,528.0,3,3,y,0,0.0,0,0,0,0,0,na,na,0,5,2007,wd ,165000,0,0,919685.0,40,0.0,12.013700752882714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2662,902325160,rm,63.0,5000,pave,na,reg,lvl,allpub,gtl,norm,1fam,1.6094379124341005,4,1900,1950,gable,none,0.0,3,3,brktil,3,3,no,0.0,unf,0.0,540.0,540.0,gasa,4,fusea,6.7900972355139055,551,0,7.272398392570047,0.0,0.0,1,0,3,1,3,6,typ,0,0,1940.0,unf,1.0,352.0,2,3,y,0,0.0,77,0,0,0,0,na,na,0,4,2006,wd ,79000,0,0,315000.0,20,0.0,11.277203131449161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
99,533212060,fv,24.0,2544,pave,pave,reg,lvl,allpub,gtl,norm,twnhs,1.791759469228055,5,2005,2005,gable,brkface,5.375278407684165,4,3,pconc,4,3,no,5.929589143389895,unf,0.0,224.0,600.0,gasa,5,sbrkr,6.396929655216146,636,0,7.1196356380176375,1.0,0.0,2,1,2,1,4,4,typ,0,0,2005.0,rfn,2.0,480.0,3,3,y,0,5.111987788356544,0,0,0,0,0,na,na,0,5,2010,wd ,152000,0,2,61056.0,30,0.0,11.931635799828413,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
